ID товара;Название препарата;Рецептурность препарата;Производитель;Активное вещество;Цена;Старая цена;Ссылка на картинку;Ссылка на товар;Название региона
009d6d75-1646-4f20-9c00-b09e470f1529;Ситаглиптин Таблетки 100 мг 28;Да;Рафарма;Ситаглиптин;770.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/MyQRH5gBH0J-GJRPgWwQ-979x743;https://gorzdrav.org/spb/p/sitagliptin-0-1-n28-tabl-p-plen-oboloch-665536/;Россия
1782639c-029e-4534-a465-a5b5dff05d5b;Глюкоза Порошок для приготовления раствора для приема внутрь;Да;ЛЕКАРЬ;Декстроза;446.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/X-5dupUBu1bHOSl1owkq-789x1200;https://gorzdrav.org/spb/p/gljukoza-dlja-gljukozotolerantnogo-testa-75-0-604034/;Россия
fe022104-a63c-4ebd-b528-318de303370c;Набор из двух упаковок Семавик Раствор 1,34 мг/мл картридж 3 мл в шприц-ручке 1 шт + иглы 4 шт;Да;;;9622.00;10622.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/9P6c4pkBjIJXAzWhvxKc-1000x1000;https://gorzdrav.org/spb/p/bundle_semavik-rr-p-k-vved-1-34mg-ml-kartridzh-3ml-v-shpricruchke-n1-s-iglami-4sht-642212-2/;
eedb1e61-affa-4a8a-a07e-588a1fa11e58;Голда МВ Таблетки 30 мг 60 шт;Да;Фармасинтез;Гликлазид;215.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/in6MuJUBybk0vr4zjhvh-700x700;https://gorzdrav.org/spb/p/golda-mv-tabl-30mg-60-205379/;Россия
d05c4941-ec1b-43a5-8851-627df5817c17;Набор из трех упаковок Семавик Раствор для подкожного введения 1,34 мг/мл шприц-ручка 3 мл 1 шт + иглы 4 шт;Да;;;13933.00;15933.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/NRMWLpwBOkTyP3bfGdsx-1000x1000;https://gorzdrav.org/spb/p/bundle_semavik-rr-p-k-vved-1-34mg-ml-kartridzh-3ml-v-shpricruchke-n1-s-iglami-4sht-642212-3/;
859a68cd-aa6e-41db-b93e-36637c1336ed;Глюкованс Таблетки 5 мг + 500 мг 30 шт;Да;МЕРК;Глибенкламид+Метформин;521.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/eIBTtZUB4hniyrJCcZIj-1500x1500;https://gorzdrav.org/spb/p/gljukovans-tabl-p-o-500mg-5mg-n30-19467/;Франция
1c00c9a9-93ef-482e-afe2-a92b75badcce;Агарта Мет Таблетки 50 мг + 850 мг 60 шт;Да;Гедеон Рихтер;Вилдаглиптин+Метформин;2869.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/TMOMupUBu1bHOSl1jrnb-1222x867;https://gorzdrav.org/spb/p/agarta-met-tabl-p-pl-ob-50mg-850mg-n60-643136/;Швейцария
0fdc04d2-5ad2-42b5-be50-48cb6593135e;Семавик Раствор для подкожного введения 1,34 мг/мл шприц-ручка 3 мл 1 шт + иглы 4 шт;Да;Герофарм;Семаглутид;5311.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/0DV1oZoBoUQ5hSsJAUV0-1000x1000;https://gorzdrav.org/spb/p/semavik-rr-p-k-vved-1-34mg-ml-kartridzh-3ml-v-shpricruchke-n1-s-iglami-4sht-642212/;Россия
ccc71159-ef17-4efb-bc08-32487a24a905;Випдомет таблетки 12,5 мг + 500 мг 56 шт;Да;Штада;Алоглиптин+Метформин;2602.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Fd3it5UBybk0vr4zfJ-K-1000x1000;https://gorzdrav.org/spb/p/vipdomet-tabl-p-o-12mg-500mg-n56-194253/;Россия
bc813b62-0568-4095-922e-8b263f04eacb;КардиоАктив Таурин Таблетки 500 мг 120 шт;Нет;Эвалар;Таурин;1131.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/4DYyupUBRjkwyzW35dov-1000x678;https://gorzdrav.org/spb/p/kardioaktiv-taurin-0-5-n120-tabl-619543/;Россия
189ef334-c3a7-4bc8-bda1-72a24614e936;Тиоктацид БВ Таблетки 600 мг 100 шт;Да;Меда Фарма;Тиоктовая кислота;3390.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/8420tZUBrbRC1cy5udxP-1000x1000;https://gorzdrav.org/spb/p/tioktacid-tabl-p-pl-ob-600mg-n100-36922/;Германия
80cd44bf-3c6f-4177-9ee2-aca6d754cd30;Амарил Таблетки 3 мг 30 шт;Да;Санофи;Глимепирид;1597.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/967O_JYBq8r59MNXdYfa-974x754;https://gorzdrav.org/spb/p/amaril-tabl-3mg-n30-31494/;Италия
60385003-bd6d-45ee-8125-933a4496e782;Форметин Лонг Таблетки с пролонгированным высвобождением 1000 мг 60 шт;Да;Фармстандарт;Метформин;578.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/E6gvJZoBy6WW8PWFw30h-1000x1000;https://gorzdrav.org/spb/p/formetin-long-1-0-n60-tabl-prolong-vysvob-p-plen-oboloch-596173/;Россия
fddeac4e-a0a4-4984-a8d3-1377bed7e2ef;Форсиглекс Таблетки 850 мг + 50 мг 56 шт;Да;Польфарма;Метформин+Ситаглиптин;1312.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/xZJsupUBu1bHOSl1BPDw-5200x2925;https://gorzdrav.org/spb/p/forsigleks-tabl-p-o-850mg-50mg-n56-639333/;Польша
0ebfb98c-03f2-4b19-8279-74c55dd2e5f4;Глидиаб Таблетки 80 мг 60 шт;Да;Акрихин;Гликлазид;150.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/TsP9tZUBybk0vr4zvQYP-1500x1500;https://gorzdrav.org/spb/p/glidiab-tabl-80mg-n60-43724/;Россия
c92a6d90-ba5a-4607-bbdc-1426783bc353;Тресиба Раствор для подкожного введения 100 ЕД/мл картридж в Шприц-ручке флекспен 3 мл картридж + Шприц-ручка 5 шт;Да;Ново Нордиск;Инсулин деглудек;4656.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/QUMCupUBarzHQIad1LOl-366x620;https://gorzdrav.org/spb/p/tresiba-100ed-ml-3ml-n5-kartridzh-v-shpricruchke-flekspen-rr-p-k-341895/;Россия
3d3f0b33-c396-4acf-b3d3-c7d29f8ec1ba;Вилдаглиптин-Вертекс Таблетки 50 мг 56 шт;Да;Вертекс;Вилдаглиптин;1064.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/5jwtu5UB5yfJBvc3Y-Tr-706x364;https://gorzdrav.org/spb/p/vildagliptinverteks-0-05-n56-tabl-655196/;Россия
ca5d6c4a-5395-45c2-b06e-72828863938a;Десмопрессин Таблетки 0,2 мг 30 шт;Да;Озон;;1581.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/8ESqupUBRjkwyzW3s7bn-497x439;https://gorzdrav.org/spb/p/desmopressin-tabl-0-2mg-30-590252/;Россия
49f05cf2-7107-47fd-afe6-53f0627e8e56;Комбоглиз Пролонг Таблетки с модифицированным высвобождением покрытые пленочной оболочкой 1000 мг + 2,5 мг 56 шт;Да;AstraZeneca;Метформин+Саксаглиптин;3712.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/gOP4tZUBybk0vr4zSiF5-1500x1500;https://gorzdrav.org/spb/p/kombogliz-prolong-tabl-p-pl-ob-1000mg-2-5mg-n56-43348/;Соединенные Штаты Америки
bcec8778-5391-4fc2-abe2-0fa5368eb9f4;Solgar Модуляторы глюкозы Таблетки 60 шт;Нет;Solgar;;2821.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/5UHOtpUB4hniyrJCwE5V-1024x1024;https://gorzdrav.org/spb/p/solgar-kompleks-moduljatora-gljukozy-tabl-n60-49330/;Соединенные Штаты Америки
524f50bb-ffc7-4b89-a8f9-4b1cfd8f4e66;Мерифатин Таблетки 850 мг 60 шт;Да;Фармасинтез;Метформин;161.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/5wyMuJUB4hniyrJCU4Y--725x718;https://gorzdrav.org/spb/p/merifatin-tabl-p-o-850mg-60-205382/;Россия
523bd9c8-5025-4e8f-9c38-ada661189674;Минирин Таблетки 0,1 мг 30 шт;Да;Фармстандарт;Десмопрессин;892.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/0fyptZUBrbRC1cy5ktKz-1500x1500;https://gorzdrav.org/spb/p/minirin-tabl-0-1mg-n30-35642/;Россия
6c9fd84d-e955-4965-8c99-4a7ad9153b1e;Метформин Лонг-Озон Таблетки с пролонгированным высвобождением 750 мг 60 шт;Да;Озон;Метформин;493.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/JnZDuZUBVT-7ZLtgIOBf-500x500;https://gorzdrav.org/spb/p/metformin-long-tabl-p-v-750mg-60-210456/;Россия
ddf4166a-3441-46dc-9f14-ca843beb0e00;Мерифатин МВ Таблетки с пролонгированным высвобождением 1000 мг 60 шт;Да;Фармасинтез;Метформин;607.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/O6eONJYBbTelyQYwW7mN-1000x1000;https://gorzdrav.org/spb/p/merifatin-mv-tab-prolong-1000mg-60-660472/;Россия
3ca7fa3c-857b-44cb-b724-b1b24d9edc4e;Форметин Таблетки 850 мг 60 шт;Да;Фармстандарт;Метформин;170.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/CgAgJZoBmzc5Xblz5vIj-1000x1000;https://gorzdrav.org/spb/p/formetin-tb-850mg-n60-41006/;Россия
454e8900-5df8-4079-884e-407227898fb4;Мерифатин МВ Таблетки 500 мг 60 шт;Да;Фармасинтез;Метформин;340.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Xq1yuZUB7vQMbYfxJ21f-342x430;https://gorzdrav.org/spb/p/merifatin-mv-tab-prolong-500mg-60-333876/;Россия
9a99e817-5c44-45ad-9ca5-3ceda684c2a9;Глимепирид таблетки 4 мг 90 шт;Да;Фармпроект;Глимепирид;1304.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/2MtBBZwB-jufNU_rGUKq-1000x707;https://gorzdrav.org/spb/p/glimepirid-tabl-4mg-n90-634384/;Россия
1c09c8de-60b0-4dab-9c88-4487dfd38c72;Глюкованс Таблетки покрытые оболочкой 2,5 мг + 500 мг 30 шт;Да;МЕРК;Глибенкламид+Метформин;494.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/NVxTtZUBybk0vr4zkgjr-1500x1500;https://gorzdrav.org/spb/p/gljukovans-tabl-p-o-500mg-2-5mg-n30-19466/;Франция
b9c664e0-14bb-4a58-a486-dcc41ffb8737;Новомикс 30 ФлексПен Суспензия для подкожного введения 100 ед/мл шприц-ручка 3 мл 5 шт;Да;Ново Нордиск;Инсулин аспарт двухфазный;2113.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/10OztZUBybk0vr4zqM-H-1500x1500;https://gorzdrav.org/spb/p/novomiks-30-flekspen-susp-d-in-100ed-ml-shpricruchka-3ml-n5-36880/;Россия
117f563f-52d8-4061-9a75-94334ee6a3dd;Сиглетик-Акрихин Таблетки 100 мг 28 шт;Да;Акрихин;Ситаглиптин;937.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/fbDtupUBarzHQIadfJ5s-679x386;https://gorzdrav.org/spb/p/sigletikakrikhin-tabl-p-o-100mg-n28-650734/;Россия
9b8513d9-67b8-4c5c-80ed-dcf7e2269ec2;Ситагликс МЕТ Таблетки 1000 мг + 50 мг 60 шт;Да;ИЗВАРИНО ФАРМА;;1058.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/H-xsu5UBAi6hE-Zk4-af-4044x2662;https://gorzdrav.org/spb/p/sitagliks-met-1-0-0-05-n60-tabl-p-plen-oboloch-660799/;Россия
